time_timearray,zins_timearray,Vs_timearray,F_timearray
2.557477436590686,14.508769072018646,-0.1214390355213397,-5.715199732938911e-14
2.589051232104151,14.34911297658681,-0.12335236840536004,-5.828314769378777e-14
2.6206250276176166,14.186317776854096,-0.12535997338751445,-5.947079976171065e-14
2.652198823131082,14.02054575061602,-0.12746535169554532,-6.071707465732117e-14
2.683772618644547,13.851962143033473,-0.12967215305198126,-6.202417938922269e-14
2.715346414158012,13.680735001912804,-0.13198417477287205,-6.339440603237855e-14
2.7469202096714773,13.507035010192066,-0.13440535977178622,-6.483013028101543e-14
2.7784940051849425,13.331035315800573,-0.13693979329198064,-6.633380927353916e-14
2.810067800698408,13.152911359061271,-0.13959169817302872,-6.790797858073049e-14
2.8416415962118733,12.972840697808019,-0.14236542844126598,-6.955524823835803e-14
2.8732153917253385,12.791002830392072,-0.14526546099643525,-7.127829769498095e-14
2.9047891872388036,12.607579016754212,-0.1482963851501692,-7.307986953525961e-14
2.936362982752269,12.422752097740913,-0.15146288975581002,-7.496276182877621e-14
2.9679367782657344,12.236706312844596,-0.15476974765392537,-7.692981894443338e-14
2.9995105737791996,12.04962711654971,-0.1582217971442256,-7.89839206612834e-14
3.031084369292665,11.86170099346765,-0.1618239201829421,-8.112796939852746e-14
3.06265816480613,11.673115272444859,-0.16558101699571665,-8.336487538089732e-14
3.094231960319595,11.484057939829347,-0.16949797679031706,-8.569753955123304e-14
3.1258057558330608,11.294717452081821,-0.1735796442517984,-8.812883404046744e-14
3.157379551346526,11.10528254791818,-0.1778307815058375,-9.066158000715855e-14
3.188953346859991,10.915942060170652,-0.1822560252447101,-9.329852266503873e-14
3.2205271423734563,10.726884727555142,-0.18685983872557982,-9.604230332873558e-14
3.2521009378869215,10.53829900653235,-0.19164645837319338,-9.889542832593676e-14
3.283674733400387,10.350372883450289,-0.19661983474937872,-1.0186023465002064e-13
3.3152485289138522,10.1632936871554,-0.2017835676902804,-1.0493885226185051e-13
3.3468223244273174,9.977247902259087,-0.207140835459008,-1.0813316299450081e-13
3.3783961199407826,9.792420983245787,-0.21269431781553164,-1.1144475607173225e-13
3.4099699154542478,9.608997169607928,-0.21844611296544655,-1.1487488032188158e-13
3.441543710967713,9.42715930219198,-0.22439764841130652,-1.184243932555746e-13
3.4731175064811786,9.247088640938728,-0.23054958578911922,-1.2209370728082566e-13
3.5046913019946437,9.068964684199429,-0.2369017198199064,-1.2588273345580365e-13
3.536265097508109,8.892964989807936,-0.2434528715296532,-1.2979082333191423e-13
3.567838893021574,8.719264998087196,-0.25020077587320266,-1.3381670962333164e-13
3.5994126885350393,8.548037856966527,-0.25714196381522714,-1.3795844666111647e-13
3.630986484048505,8.379454249383981,-0.26427163874371756,-1.422133518605833e-13
3.66256027956197,8.213682223145902,-0.2715835467805687,-1.465779497629271e-13
3.6941340750754352,8.05088702341319,-0.27906984006608754,-1.5104792062318968e-13
3.7257078705889004,7.891230927981355,-0.28672093138546945,-1.5561805602645586e-13
3.7572816661023656,7.734873085518468,-0.2945253375431486,-1.6028222464307972e-13
3.7888554616158308,7.581969356922314,-0.30246950768008246,-1.6503335199556623e-13
3.8204292571292964,7.4326721599548495,-0.3105376313572963,-1.6986341899655942e-13
3.8520030526427615,7.287130317308881,-0.3187114199474968,-1.7476348497079604e-13
3.8835768481562267,7.145488908258348,-0.32696985422755465,-1.7972374173392346e-13
3.915150643669692,7.007889124040163,-0.33528889206780405,-1.84733605724571e-13
3.946724439183157,6.874468127111703,-0.34364113449649764,-1.8978185453013551e-13
3.9782982346966227,6.745358914424301,-0.3519954588070525,-1.9485681133538914e-13
4.009872030210087,6.620690184848991,-0.3603166472268421,-1.9994657426889476e-13
4.041445825723553,6.500586210886658,-0.3685650724382716,-2.0503927538472897e-13
4.073019621237019,6.3851667147905316,-0.37669654805166436,-2.1012333453592967e-13
4.104593416750483,6.274546749224426,-0.38466250714240163,-2.1518764723466377e-13
4.136167212263949,6.168836582575735,-0.3924107160584278,-2.2022161831503221e-13
4.167741007777414,6.06814158903753,-0.3998867274981972,-2.2521493822989137e-13
4.199314803290879,5.972562143569242,-0.4070361804633353,-2.301570166570336e-13
4.230888598804345,5.882193521840747,-0.41380783905259416,-2.350360570535331e-13
4.26246239431781,5.797125805259491,-0.4201569659794505,-2.398378732128427e-13
4.294036189831275,5.717443791175379,-0.426048376045597,-2.445446753116085e-13
4.32560998534474,5.643226908352954,-0.4314584707195636,-2.491341219198805e-13
4.357183780858206,5.57454913779505,-0.4363757939585687,-2.5357889538807003e-13
4.388757576371671,5.511478938996941,-0.44080007757731227,-2.578469204838496e-13
4.420331371885136,5.454079181704423,-0.44474014934279427,-2.619021786096039e-13
4.451905167398602,5.402407083243868,-0.4482112811491974,-2.657059493219574e-13
4.483478962912066,5.356514151486774,-0.45123252383903834,-2.6921827217490896e-13
4.515052758425532,5.3164461335055755,-0.45382439799241164,-2.723994501683139e-13
4.546626553938998,5.282242969971984,-0.45600710429889935,-2.7521147358462727e-13
4.578200349452462,5.253938755343247,-0.4577992595995097,-2.7761929801695376e-13
4.609774144965928,5.231561703876057,-0.45921707701965436,-2.7959194837698686e-13
4.641347940479393,5.215134121501967,-0.4602738783194068,-2.8110344083857027e-13
4.672921735992858,5.204672383592346,-0.4609798310713189,-2.821335223919498e-13
4.704495531506323,5.200186918635063,-0.4613418234804056,-2.826682289515645e-13
4.736069327019789,5.2016821978391325,-0.461363413909436,-2.8270026205907764e-13
4.767643122533254,5.209156730677727,-0.46104481511441875,-2.822291834185576e-13
4.799216918046719,5.22260306637396,-0.4603828935186418,-2.812614265307024e-13
4.830790713560185,5.242007801327982,-0.45937118237194563,-2.7981012537402353e-13
4.862364509073649,5.267351592477985,-0.4579999260436082,-2.77894760805348e-13
4.893938304587115,5.298609176581779,-0.4562561927181664,-2.755406254880481e-13
4.925512100100581,5.335749395399756,-0.4541241153851996,-2.7277810744164126e-13
4.957085895614045,5.378735226754081,-0.4515853452866748,-2.696417913295844e-13
4.988659691127511,5.427523821433223,-0.4486198231992907,-2.661693774013627e-13
5.020233486640976,5.482066545904963,-0.4452069813218342,-2.6240042459549724e-13
5.051807282154441,5.542309030795377,-0.4413274639267858,-2.583749425449679e-13
5.083381077667907,5.608191225085392,-0.43696537566572397,-2.5413189278980207e-13
5.114954873181372,5.679647455970953,-0.43211091754609765,-2.497077128068444e-13
5.146528668694837,5.756606494327111,-0.42676306799027547,-2.451350350828581e-13
5.178102464208302,5.838991625710754,-0.4209317793905265,-2.404418076232956e-13
5.209676259721768,5.926720726831237,-0.41463910467024345,-2.3565099374214843e-13
5.241250055235233,6.019706347412661,-0.40791884130378825,-2.307809180073824e-13
5.272823850748698,6.117855797366206,-0.4008146670228582,-2.2584615988526724e-13
5.304397646262164,6.221071239185645,-0.393377179324998,-2.2085875068147597e-13
5.335971441775628,6.329249785473874,-0.3856605227728062,-2.1582937577051326e-13
5.367545237289094,6.442283601503329,-0.377719278882911,-2.1076834123446416e-13
5.39911903280256,6.560060012707966,-0.3696060605305962,-2.0568618704352971e-13
5.430692828316024,6.682461616999737,-0.36136995387927123,-2.0059395047118984e-13
5.46226662382949,6.80936640179754,-0.3530557210118579,-1.9550315937777894e-13
5.493840419342955,6.940647865652001,-0.3447035654358197,-1.9042565855026253e-13
5.52541421485642,7.0761751443448935,-0.3363492501027457,-1.85373360244768e-13
5.556988010369885,7.21581314133741,-0.32802439803178557,-1.8035798343654845e-13
5.588561805883351,7.359422662437356,-0.31975686065858583,-1.7539081952885397e-13
5.620135601396816,7.506860554550926,-0.31157108741884143,-1.7048254183857698e-13
5.651709396910281,7.657979848380828,-0.3034884646593933,-1.656430630827389e-13
5.683283192423747,7.8126299049284915,-0.2955276132889646,-1.608814379236051e-13
5.714856987937211,7.970656565654266,-0.2877046459682085,-1.5620580444168054e-13
5.746430783450677,8.13190230614604,-0.2800333896190135,-1.5162335754602057e-13
5.7780045789641425,8.296206393142969,-0.2725255803525158,-1.471403476609951e-13
5.809578374477607,8.463405044757902,-0.26519103740727745,-1.4276209885720491e-13
5.841152169991073,8.633331593738742,-0.25803782145000353,-1.3849304154754124e-13
5.872725965504538,8.805816653605952,-0.25107238121237957,-1.3433675576941572e-13
5.904299761018003,8.980688287500717,-0.24429969119899153,-1.302960218530342e-13
5.935873556531469,9.157772179575325,-0.23772338220611877,-1.2637287592089336e-13
5.967447352044934,9.336891808754986,-0.2313458656515324,-1.225686681875343e-13
5.999021147558399,9.517868624697913,-0.22516845220195733,-1.188841224510567e-13
6.030594943071864,9.700522225778148,-0.21919146485401464,-1.1531939550923617e-13
6.06216873858533,9.88467053891385,-0.21341434643208676,-1.1187413551065221e-13
6.093742534098795,10.070130001061694,-0.2078357613738811,-1.0854753847880039e-13
6.12531632961226,10.256715742196494,-0.20245369164991125,-1.053384024350718e-13
6.1568901251257255,10.444241769593695,-0.19726552668238614,-1.0224517870247548e-13
6.18846392063919,10.632521153230927,-0.19226814717404533,-9.926602010170719e-14
6.220037716152656,10.821366212123955,-0.18745800281543265,-9.639882585886767e-14
6.2516115116661215,11.010588701411137,-0.18283118390113662,-9.364128313307121e-14
6.283185307179586,11.2,-0.1783834869458209,-9.099090514492698e-14
6.283185307179586,11.2,-0.1783834869458208,-9.099090514492688e-14
6.314759102693052,11.389411298588863,-0.17411047444587222,-8.844506594557348e-14
6.346332898206517,11.578633787876042,-0.17000752898024,-8.600103191245038e-14
6.377906693719982,11.76747884676907,-0.16606990188362958,-8.365599009389933e-14
6.409480489233447,11.955758230406305,-0.16229275675655486,-8.140707355150055e-14
6.4410542847469126,12.143284257803503,-0.1586712081001438,-7.925138386806606e-14
6.472628080260378,12.329869998938307,-0.1552003553796737,-7.718601100165693e-14
6.504201875773843,12.515329461086147,-0.15187531283032368,-7.520805067293772e-14
6.5357756712873085,12.699477774221847,-0.1486912353224179,-7.331461947562965e-14
6.567349466800773,12.882131375302087,-0.14564334060229317,-7.150286789861697e-14
6.598923262314239,13.063108191245012,-0.14272692821967514,-6.976999144419042e-14
6.630497057827704,13.242227820424679,-0.13993739544379932,-6.811324002061017e-14
6.662070853341169,13.41931171249928,-0.13727025045918093,-6.652992577924165e-14
6.693644648854635,13.594183346394045,-0.1347211231185008,-6.501742955741261e-14
6.7252184443681,13.766668406261259,-0.13228577351509765,-6.357320607828069e-14
6.756792239881565,13.936594955242096,-0.12996009862151994,-6.219478804871522e-14
6.788366035395031,14.103793606857032,-0.12774013722390498,-6.08797892857506e-14
6.8199398309084955,14.26809769385396,-0.12562207336498663,-5.962590699177973e-14
6.851513626421961,14.429343434345732,-0.12360223849158318,-5.843092328848959e-14
6.883087421935426,14.587370095071508,-0.12167711248574711,-5.729270610972824e-14
6.9146612174488915,14.742020151619167,-0.1198433237425598,-5.6209209544117325e-14
6.946235012962356,14.893139445449073,-0.11809764844200556,-5.5178473709362774e-14
6.977808808475822,15.04057733756264,-0.1164370091475678,-5.4198624231899144e-14
7.0093826039892875,15.184186858662585,-0.1148584728502588,-5.3267871397761246e-14
7.040956399502752,15.323824855655104,-0.11335924856377218,-5.2384509033412667e-14
7.072530195016218,15.459352134347998,-0.11193668456436995,-5.1546913168670836e-14
7.104103990529683,15.590633598202462,-0.11058826535799314,-5.075354052784026e-14
7.135677786043148,15.717538383000262,-0.10931160844691458,-5.000292688968096e-14
7.167251581556614,15.839939987292034,-0.10810446095899791,-4.9293685351865086e-14
7.1988253770700785,15.957716398496673,-0.10696469619427343,-4.862450453109377e-14
7.230399172583544,16.07075021452612,-0.1058903101360294,-4.799414672601817e-14
7.261972968097009,16.178928760814358,-0.10487941796691092,-4.740144606650742e-14
7.2935467636104745,16.28214420263379,-0.10393025062455581,-4.684530666959745e-14
7.32512055912394,16.380293652587337,-0.10304115142603257,-4.632470081960884e-14
7.356694354637405,16.47327927316876,-0.10221057278571372,-4.58386671874041e-14
7.3882681501508705,16.561008374289244,-0.1014370730471765,-4.538630910154347e-14
7.419841945664336,16.64339350567289,-0.1007193134462055,-4.4966792882154745e-14
7.451415741177801,16.720352544029048,-0.10005605521893846,-4.4579346246640904e-14
7.4829895366912655,16.791808774914607,-0.09944615686659229,-4.4223256794876816e-14
7.514563332204731,16.857690969204622,-0.09888857158598591,-4.389787058027399e-14
7.546137127718197,16.917933454095035,-0.09838234487320321,-4.3602590771998163e-14
7.5777109232316615,16.972476178566776,-0.0979266123061631,-4.333687641268646e-14
7.609284718745127,17.021264773245917,-0.0975205975105611,-4.310024127521511e-14
7.640858514258593,17.064250604600243,-0.09716361031257287,-4.289225282139325e-14
7.6724323097720575,17.101390823418217,-0.09685504508084392,-4.27125312648931e-14
7.704006105285523,17.13264840752202,-0.09659437925959521,-4.2560748740252585e-14
7.735579900798988,17.157992198672016,-0.0963811720941362,-4.2436628579395485e-14
7.7671536963124534,17.17739693362604,-0.09621506354966106,-4.233994469679107e-14
7.798727491825918,17.190843269322276,-0.09609577342389775,-4.2270521084107826e-14
7.830301287339384,17.19831780216087,-0.09602310065396304,-4.2228231415001645e-14
7.861875082852849,17.19981308136494,-0.09599692281762505,-4.2212998760496175e-14
7.893448878366314,17.195327616407653,-0.09601719582908154,-4.2224795415265585e-14
7.92502267387978,17.18486587849803,-0.09608395382930357,-4.226364283499894e-14
7.956596469393245,17.16843829612394,-0.09619730927096079,-4.232961168491024e-14
7.98817026490671,17.146061244656753,-0.09635745319791457,-4.242282199934421e-14
8.019744060420175,17.117757030028013,-0.0965646557192369,-4.254344345231436e-14
8.051317855933641,17.083553866494423,-0.09681926667765496,-4.2691695738680576e-14
8.082891651447106,17.043485848513228,-0.09712171651223288,-4.286784906552791e-14
8.11446544696057,16.99759291675613,-0.09747251731496342,-4.3072224753133045e-14
8.146039242474036,16.945920818295576,-0.09787226408072941,-4.330519594469178e-14
8.177613037987502,16.888521061003058,-0.098321636149804,-4.35671884237233e-14
8.209186833500967,16.82545086220495,-0.09882139884165914,-4.3858681537751105e-14
8.240760629014432,16.756773091647048,-0.099372405278327,-4.418020922647795e-14
8.272334424527898,16.682556208824618,-0.09997559839488888,-4.453236115220983e-14
8.303908220041363,16.602874194740508,-0.10063201313382093,-4.4915783929730847e-14
8.335482015554827,16.51780647815925,-0.10134277881888268,-4.533118245217099e-14
8.367055811068294,16.427437856430757,-0.1021091217029586,-4.577932130862752e-14
8.398629606581759,16.33185841096247,-0.10293236768272863,-4.626102628838377e-14
8.430203402095223,16.231163417424263,-0.10381394517120482,-4.6777185965494365e-14
8.46177719760869,16.125453250775575,-0.10475538811700146,-4.7328753356257804e-14
8.493350993122155,16.014833285209466,-0.1057583391566508,-4.7916747640652506e-14
8.52492478863562,15.899413789113344,-0.10682455288330008,-4.854225593714714e-14
8.556498584149086,15.77930981515101,-0.10795589921167514,-4.9206435118390235e-14
8.58807237966255,15.6546410855757,-0.10915436681521988,-4.99105136531035e-14
8.619646175176015,15.525531872888296,-0.11042206660677184,-5.065579345703029e-14
8.65121997068948,15.392110875959839,-0.11176123522894912,-5.144365173298526e-14
8.682793766202945,15.254511091741653,-0.1131742385145557,-5.2275542776891835e-14
8.714367561716411,15.112869682691121,-0.11466357487070174,-5.315299972314424e-14
8.745941357229876,14.96732784004515,-0.11623187853293024,-5.407763619865891e-14
8.77751515274334,14.818030643077686,-0.11788192262739428,-5.50511478505573e-14
8.809088948256807,14.665126914481531,-0.11961662196999573,-5.6075313707514715e-14
8.840662743770272,14.508769072018646,-0.1214390355213397,-5.715199732938911e-14
8.872236539283737,14.34911297658681,-0.12335236840536004,-5.828314769378777e-14
8.903810334797203,14.186317776854096,-0.12535997338751445,-5.947079976171065e-14
8.935384130310668,14.02054575061602,-0.12746535169554532,-6.071707465732117e-14
8.966957925824133,13.851962143033473,-0.12967215305198126,-6.202417938922269e-14
8.9985317213376,13.680735001912804,-0.13198417477287205,-6.339440603237855e-14
9.030105516851064,13.507035010192066,-0.13440535977178622,-6.483013028101543e-14
9.061679312364529,13.331035315800573,-0.13693979329198064,-6.633380927353916e-14
9.093253107877995,13.152911359061271,-0.13959169817302872,-6.790797858073049e-14
9.12482690339146,12.972840697808019,-0.14236542844126598,-6.955524823835803e-14
9.156400698904925,12.791002830392072,-0.14526546099643525,-7.127829769498095e-14
9.18797449441839,12.607579016754212,-0.1482963851501692,-7.307986953525961e-14
9.219548289931854,12.422752097740913,-0.15146288975581002,-7.496276182877621e-14
9.25112208544532,12.236706312844596,-0.15476974765392537,-7.692981894443338e-14
9.282695880958785,12.04962711654971,-0.1582217971442256,-7.89839206612834e-14
9.31426967647225,11.86170099346765,-0.1618239201829421,-8.112796939852746e-14
9.345843471985717,11.673115272444859,-0.16558101699571665,-8.336487538089732e-14
9.377417267499181,11.484057939829347,-0.16949797679031706,-8.569753955123304e-14
9.408991063012646,11.294717452081821,-0.1735796442517984,-8.812883404046744e-14
9.440564858526113,11.10528254791818,-0.1778307815058375,-9.066158000715855e-14
9.472138654039577,10.915942060170652,-0.1822560252447101,-9.329852266503873e-14
9.503712449553042,10.726884727555142,-0.18685983872557982,-9.604230332873558e-14
9.535286245066509,10.53829900653235,-0.19164645837319338,-9.889542832593676e-14
9.566860040579973,10.350372883450289,-0.19661983474937872,-1.0186023465002064e-13
9.598433836093438,10.1632936871554,-0.2017835676902804,-1.0493885226185051e-13
9.630007631606905,9.977247902259087,-0.207140835459008,-1.0813316299450081e-13
9.66158142712037,9.792420983245787,-0.21269431781553164,-1.1144475607173225e-13
9.693155222633834,9.608997169607928,-0.21844611296544655,-1.1487488032188158e-13
9.724729018147299,9.42715930219198,-0.22439764841130652,-1.184243932555746e-13
9.756302813660765,9.247088640938728,-0.23054958578911922,-1.2209370728082566e-13
9.78787660917423,9.068964684199429,-0.2369017198199064,-1.2588273345580365e-13
9.819450404687695,8.892964989807936,-0.2434528715296532,-1.2979082333191423e-13
9.85102420020116,8.719264998087196,-0.25020077587320266,-1.3381670962333164e-13
9.882597995714626,8.548037856966527,-0.25714196381522714,-1.3795844666111647e-13
9.91417179122809,8.379454249383981,-0.26427163874371756,-1.422133518605833e-13
9.945745586741555,8.213682223145902,-0.2715835467805687,-1.465779497629271e-13
9.977319382255022,8.05088702341319,-0.27906984006608754,-1.5104792062318968e-13
10.008893177768487,7.891230927981355,-0.28672093138546945,-1.5561805602645586e-13
10.040466973281951,7.734873085518468,-0.2945253375431486,-1.6028222464307972e-13
10.072040768795418,7.581969356922314,-0.30246950768008246,-1.6503335199556623e-13
10.103614564308883,7.4326721599548495,-0.3105376313572963,-1.6986341899655942e-13
10.135188359822347,7.287130317308881,-0.3187114199474968,-1.7476348497079604e-13
10.166762155335814,7.145488908258348,-0.32696985422755465,-1.7972374173392346e-13
10.198335950849279,7.007889124040163,-0.33528889206780405,-1.84733605724571e-13
10.229909746362743,6.874468127111703,-0.34364113449649764,-1.8978185453013551e-13
10.26148354187621,6.745358914424301,-0.3519954588070525,-1.9485681133538914e-13
10.293057337389673,6.620690184848991,-0.3603166472268421,-1.9994657426889476e-13
10.32463113290314,6.500586210886658,-0.3685650724382716,-2.0503927538472897e-13
10.356204928416606,6.3851667147905316,-0.37669654805166436,-2.1012333453592967e-13
10.387778723930069,6.274546749224426,-0.38466250714240163,-2.1518764723466377e-13
10.419352519443535,6.168836582575735,-0.3924107160584278,-2.2022161831503221e-13
10.450926314957,6.06814158903753,-0.3998867274981972,-2.2521493822989137e-13
10.482500110470465,5.972562143569242,-0.4070361804633353,-2.301570166570336e-13
10.514073905983931,5.882193521840747,-0.41380783905259416,-2.350360570535331e-13
10.545647701497396,5.797125805259491,-0.4201569659794505,-2.398378732128427e-13
10.57722149701086,5.717443791175379,-0.426048376045597,-2.445446753116085e-13
10.608795292524327,5.643226908352954,-0.4314584707195636,-2.491341219198805e-13
10.640369088037792,5.57454913779505,-0.4363757939585687,-2.5357889538807003e-13
10.671942883551257,5.511478938996941,-0.44080007757731227,-2.578469204838496e-13
10.703516679064723,5.454079181704423,-0.44474014934279427,-2.619021786096039e-13
10.735090474578188,5.402407083243868,-0.4482112811491974,-2.657059493219574e-13
10.766664270091653,5.356514151486774,-0.45123252383903834,-2.6921827217490896e-13
10.79823806560512,5.3164461335055755,-0.45382439799241164,-2.723994501683139e-13
10.829811861118584,5.282242969971984,-0.45600710429889935,-2.7521147358462727e-13
10.861385656632049,5.253938755343247,-0.4577992595995097,-2.7761929801695376e-13
10.892959452145515,5.231561703876057,-0.45921707701965436,-2.7959194837698686e-13
10.924533247658978,5.215134121501967,-0.4602738783194068,-2.8110344083857027e-13
10.956107043172445,5.204672383592346,-0.4609798310713189,-2.821335223919498e-13
10.98768083868591,5.200186918635063,-0.4613418234804056,-2.826682289515645e-13
11.019254634199374,5.2016821978391325,-0.461363413909436,-2.8270026205907764e-13
11.05082842971284,5.209156730677727,-0.46104481511441875,-2.822291834185576e-13
11.082402225226305,5.22260306637396,-0.4603828935186418,-2.812614265307024e-13
11.11397602073977,5.242007801327982,-0.45937118237194563,-2.7981012537402353e-13
11.145549816253236,5.267351592477985,-0.4579999260436082,-2.77894760805348e-13
11.177123611766701,5.298609176581779,-0.4562561927181664,-2.755406254880481e-13
11.208697407280166,5.335749395399756,-0.4541241153851996,-2.7277810744164126e-13
11.240271202793632,5.378735226754081,-0.4515853452866748,-2.696417913295844e-13
11.271844998307097,5.427523821433223,-0.4486198231992907,-2.661693774013627e-13
11.303418793820562,5.482066545904963,-0.4452069813218342,-2.6240042459549724e-13
